employee_id,country,department,job_level,work_mode,tenure_years,annual_salary_eur,productivity_score,satisfaction_score,annual_cost_saving_eur,meetings_per_week,commute_hours_pw
PO-0428,Poland,Product Management,Mid,Hybrid,6.4,35219.0,8.6,9.41,3500.0,16,2.012742841512524
PO-0429,Poland,Sales,Senior,Fully Remote,3.6,34514.0,5.94,6.81,7000.0,6,0.0
PO-0430,Poland,Sales,Lead,Fully Remote,1.5,40998.0,7.47,7.8,7000.0,4,0.0
PO-0431,Poland,Product Management,Mid,Hybrid,5.3,26634.0,8.28,6.95,3500.0,10,2.3772546045899965
PO-0432,Poland,Engineering,Senior,Hybrid,3.0,46815.0,7.91,8.64,3500.0,16,1.6646198214799193
PO-0433,Poland,Product Management,Mid,Hybrid,14.8,36250.0,8.97,5.54,3500.0,10,2.400375121660913
PO-0434,Poland,Sales,Senior,Hybrid,1.0,30357.0,10.0,4.64,3500.0,17,2.985726867207105
PO-0435,Poland,HR & Ops,Junior,Fully Remote,0.5,29334.0,7.13,9.96,7000.0,9,0.0
PO-0436,Poland,Engineering,Manager,Fully Remote,0.5,38324.0,7.49,9.55,7000.0,5,0.0
PO-0437,Poland,Sales,Senior,Hybrid,3.6,35672.0,6.54,4.48,3500.0,5,1.0482236786527956
PO-0438,Poland,Data & Analytics,Senior,Fully Remote,9.8,26229.0,5.78,6.75,7000.0,13,0.0
PO-0439,Poland,Data & Analytics,Lead,Hybrid,0.5,33426.0,8.84,7.62,3500.0,5,1.8672451738033478
PO-0440,Poland,Engineering,Junior,Fully Remote,4.5,31850.0,8.08,7.88,7000.0,10,0.0
PO-0441,Poland,HR & Ops,Mid,Hybrid,3.7,47590.0,6.36,10.0,3500.0,15,1.8786065446559939
PO-0442,Poland,HR & Ops,Manager,Hybrid,4.6,38991.0,6.03,5.81,3500.0,14,1.7421294696070628
PO-0443,Poland,HR & Ops,Junior,Hybrid,1.5,49927.0,6.82,5.89,3500.0,13,2.444922620677908
PO-0444,Poland,Engineering,Mid,Hybrid,6.0,32604.0,7.43,7.4,3500.0,12,2.0166943498146863
PO-0445,Poland,Engineering,Senior,Hybrid,0.5,35787.0,7.11,5.95,3500.0,10,2.4848410237427965
PO-0446,Poland,Data & Analytics,Senior,Fully Remote,4.9,40938.0,7.19,2.73,7000.0,8,0.0
PO-0447,Poland,HR & Ops,Mid,Fully Remote,1.1,42591.0,8.1,6.46,7000.0,12,0.0
PO-0448,Poland,Data & Analytics,Senior,Fully Remote,2.3,43480.0,7.55,8.09,7000.0,12,0.0
PO-0449,Poland,Data & Analytics,Junior,Fully Remote,6.1,31253.0,7.64,6.77,7000.0,14,0.0
PO-0450,Poland,Engineering,Junior,Fully Remote,1.1,31466.0,4.06,7.74,7000.0,16,0.0
PO-0451,Poland,Sales,Senior,Hybrid,0.7,35299.0,5.66,8.12,3500.0,3,1.9385645562404827
PO-0452,Poland,HR & Ops,Junior,Fully Remote,4.0,49255.0,6.04,5.26,7000.0,17,0.0
PO-0453,Poland,Engineering,Junior,Hybrid,2.7,30395.0,6.84,7.5,3500.0,6,2.479048868534449
PO-0454,Poland,Data & Analytics,Junior,In-Office,2.5,33995.0,8.21,4.21,0.0,17,3.892420371735424
PO-0455,Poland,Sales,Junior,Fully Remote,1.0,43547.0,5.95,6.03,7000.0,6,0.0
PO-0456,Poland,Engineering,Junior,Fully Remote,0.5,43140.0,7.8,6.88,7000.0,9,0.0
PO-0457,Poland,HR & Ops,Junior,Fully Remote,1.8,42221.0,6.06,6.8,7000.0,12,0.0
PO-0458,Poland,Engineering,Junior,Hybrid,0.5,38614.0,6.16,5.46,3500.0,17,1.1719474705584232
PO-0459,Poland,Engineering,Senior,Hybrid,8.3,29905.0,6.21,5.77,3500.0,9,1.6774825259069637
PO-0460,Poland,Data & Analytics,Senior,Fully Remote,0.5,32750.0,9.71,7.24,7000.0,15,0.0
PO-0461,Poland,Product Management,Manager,Hybrid,2.0,46561.0,6.63,8.64,3500.0,15,1.3493987028417969
PO-0462,Poland,Product Management,Junior,Fully Remote,0.5,43880.0,7.83,6.49,7000.0,6,0.0
PO-0463,Poland,Sales,Senior,Hybrid,0.5,27854.0,5.73,7.01,3500.0,12,2.3426070261870326
PO-0464,Poland,Product Management,Junior,Hybrid,3.8,44608.0,9.3,8.8,3500.0,16,2.8378055286913764
PO-0465,Poland,Engineering,Senior,Hybrid,3.6,47947.0,8.02,6.24,3500.0,16,1.3069136642163242
PO-0466,Poland,HR & Ops,Senior,Fully Remote,0.5,38409.0,7.33,9.39,7000.0,3,0.0
PO-0467,Poland,HR & Ops,Mid,In-Office,0.5,41240.0,7.7,4.48,0.0,6,6.697551165785324
PO-0468,Poland,Sales,Mid,Hybrid,0.5,45687.0,8.23,8.97,3500.0,17,2.02486646513863
PO-0469,Poland,HR & Ops,Mid,Fully Remote,5.0,32713.0,7.97,7.61,7000.0,16,0.0
PO-0470,Poland,Engineering,Senior,Fully Remote,3.1,55705.0,6.28,10.0,7000.0,16,0.0
PO-0471,Poland,Sales,Lead,Fully Remote,0.5,47295.0,6.21,5.12,7000.0,13,0.0
PO-0472,Poland,Engineering,Junior,Hybrid,2.3,41983.0,7.66,3.9,3500.0,14,1.7675478607112476
PO-0473,Poland,Sales,Junior,In-Office,4.4,37738.0,8.02,8.37,0.0,4,6.3056529341285845
PO-0474,Poland,Sales,Lead,Hybrid,7.1,41760.0,7.52,5.19,3500.0,15,1.4974865325823645
PO-0475,Poland,Engineering,Junior,In-Office,9.5,26142.0,8.13,7.42,0.0,4,5.1470939342612665
PO-0476,Poland,Product Management,Junior,Fully Remote,1.4,53824.0,7.74,8.57,7000.0,4,0.0
PO-0477,Poland,Data & Analytics,Senior,Fully Remote,0.5,46580.0,6.74,7.37,7000.0,8,0.0
PO-0478,Poland,HR & Ops,Mid,In-Office,0.9,49127.0,5.1,6.85,0.0,16,4.483556542643424
PO-0479,Poland,Product Management,Junior,Hybrid,5.2,38234.0,7.0,8.0,3500.0,9,1.8802884130758737
PO-0480,Poland,Data & Analytics,Mid,Hybrid,12.5,35262.0,9.69,8.66,3500.0,3,1.2211726879279095
PO-0481,Poland,Product Management,Senior,Hybrid,2.2,32875.0,8.01,8.28,3500.0,5,2.020431868156808
PO-0482,Poland,Product Management,Mid,In-Office,1.3,44183.0,6.43,4.68,0.0,5,3.096592017671702
PO-0483,Poland,Sales,Senior,Hybrid,2.0,34105.0,7.9,10.0,3500.0,5,2.3367304531808664
PO-0484,Poland,Sales,Senior,In-Office,1.3,36576.0,8.01,6.58,0.0,13,7.81377673712163
PO-0485,Poland,Product Management,Mid,Hybrid,1.0,42153.0,6.83,8.18,3500.0,8,2.1913612716462305
PO-0486,Poland,Product Management,Senior,Fully Remote,3.2,32989.0,8.48,7.87,7000.0,7,0.0
PO-0487,Poland,Engineering,Lead,In-Office,0.5,45934.0,7.79,8.23,0.0,9,7.503282753841998
PO-0488,Poland,Sales,Junior,Fully Remote,1.1,37865.0,5.68,8.38,7000.0,13,0.0
PO-0489,Poland,Engineering,Mid,In-Office,3.8,26538.0,8.23,6.7,0.0,16,4.365407251606592
PO-0490,Poland,Engineering,Mid,Hybrid,0.5,32908.0,7.11,7.5,3500.0,13,1.8766655512287076
PO-0491,Poland,HR & Ops,Lead,Hybrid,0.5,47942.0,7.39,8.01,3500.0,13,1.6477017731140065
PO-0492,Poland,Sales,Manager,Hybrid,1.2,30879.0,6.38,9.05,3500.0,16,2.0657806567831978
PO-0493,Poland,Sales,Junior,Fully Remote,7.4,44795.0,7.76,5.13,7000.0,14,0.0
PO-0494,Poland,Product Management,Mid,Fully Remote,5.1,38925.0,6.82,7.77,7000.0,9,0.0
PO-0495,Poland,Product Management,Senior,In-Office,0.5,36695.0,8.01,5.17,0.0,5,6.827741770496579
PO-0496,Poland,Data & Analytics,Mid,In-Office,2.4,57096.0,6.54,9.28,0.0,5,6.471134080208522
PO-0497,Poland,Sales,Lead,Fully Remote,1.1,28240.0,6.2,7.35,7000.0,12,0.0
PO-0498,Poland,Data & Analytics,Manager,In-Office,3.7,32375.0,6.3,5.88,0.0,4,3.23699288965582
PO-0499,Poland,HR & Ops,Senior,In-Office,4.5,37822.0,7.68,7.14,0.0,8,7.5232803120441485
PO-0500,Poland,Data & Analytics,Senior,Hybrid,7.0,56360.0,6.78,7.41,3500.0,13,2.706290633117183
HU-0001,Hungary,Sales,Senior,Fully Remote,2.3,47176.0,6.93,7.9,6500.0,6,0.0
HU-0002,Hungary,Engineering,Mid,Fully Remote,0.8,35383.0,6.91,4.67,6500.0,6,0.0
HU-0003,Hungary,Engineering,Junior,In-Office,0.8,32958.0,7.26,8.2,0.0,12,7.225536495027061
HU-0004,Hungary,Data & Analytics,Mid,Fully Remote,9.9,32222.0,7.56,6.9,6500.0,10,0.0
HU-0005,Hungary,Data & Analytics,Senior,Hybrid,5.0,27323.0,8.01,5.77,3250.0,10,2.7855867128413196
HU-0006,Hungary,Engineering,Junior,Fully Remote,4.2,30296.0,6.97,6.76,6500.0,7,0.0
HU-0007,Hungary,HR & Ops,Lead,Fully Remote,1.0,42953.0,9.34,3.86,6500.0,17,0.0
HU-0008,Hungary,Data & Analytics,Mid,Fully Remote,0.5,20504.0,7.83,7.67,6500.0,15,0.0
HU-0009,Hungary,Sales,Senior,Hybrid,7.2,35491.0,6.29,7.21,3250.0,15,1.9513019689032733
HU-0010,Hungary,Product Management,Mid,Hybrid,0.5,35196.0,5.75,5.49,3250.0,14,2.2257095479267277
HU-0011,Hungary,Data & Analytics,Mid,Fully Remote,1.7,35829.0,6.17,6.36,6500.0,5,0.0
HU-0012,Hungary,Data & Analytics,Senior,Fully Remote,1.1,40092.0,7.18,5.74,6500.0,10,0.0
HU-0013,Hungary,HR & Ops,Junior,In-Office,3.0,35428.0,6.26,5.53,0.0,7,3.0070911006695775
HU-0014,Hungary,Sales,Senior,In-Office,1.0,31822.0,6.45,3.11,0.0,10,7.860244823878571
HU-0015,Hungary,Sales,Senior,Hybrid,1.3,30404.0,7.63,4.89,3250.0,12,1.4035991626843805
HU-0016,Hungary,Product Management,Lead,Hybrid,6.6,44088.0,7.19,7.06,3250.0,9,1.49936212867865
HU-0017,Hungary,Sales,Junior,Hybrid,3.2,42287.0,5.14,6.8,3250.0,12,1.9424733745832954
HU-0018,Hungary,Product Management,Mid,Fully Remote,0.6,55143.0,8.29,8.26,6500.0,12,0.0
HU-0019,Hungary,Engineering,Lead,Fully Remote,4.5,33033.0,8.01,5.85,6500.0,10,0.0
HU-0020,Hungary,Sales,Junior,Fully Remote,0.8,30533.0,5.46,6.01,6500.0,9,0.0
HU-0021,Hungary,Engineering,Junior,In-Office,2.0,38172.0,7.27,5.78,0.0,3,6.991019128719709
HU-0022,Hungary,Data & Analytics,Mid,Hybrid,3.6,38003.0,6.26,7.1,3250.0,15,1.1119117208292533
HU-0023,Hungary,Product Management,Mid,Hybrid,1.1,39454.0,6.87,7.54,3250.0,13,2.3949456639516002
HU-0024,Hungary,Data & Analytics,Lead,Fully Remote,1.7,40930.0,7.58,6.19,6500.0,4,0.0
HU-0025,Hungary,Sales,Senior,Hybrid,4.6,39387.0,8.57,8.26,3250.0,9,1.779311829406365
HU-0026,Hungary,Sales,Mid,Hybrid,9.7,42525.0,8.54,10.0,3250.0,10,2.5887046584953506
HU-0027,Hungary,Engineering,Mid,In-Office,2.6,43456.0,7.49,5.26,0.0,3,6.815096989078337
HU-0028,Hungary,Data & Analytics,Mid,Fully Remote,0.5,43581.0,8.53,7.39,6500.0,17,0.0
HU-0029,Hungary,Engineering,Mid,Hybrid,1.4,19171.0,6.87,7.44,3250.0,7,1.2582728081326686
HU-0030,Hungary,HR & Ops,Junior,Fully Remote,1.8,36627.0,6.53,8.37,6500.0,14,0.0
HU-0031,Hungary,Engineering,Mid,Hybrid,1.4,28538.0,4.49,7.7,3250.0,8,1.9494555705409669
HU-0032,Hungary,Data & Analytics,Senior,Hybrid,2.0,42388.0,7.49,6.31,3250.0,9,2.9584499445132213
HU-0033,Hungary,Product Management,Junior,Fully Remote,3.5,19024.0,7.7,5.05,6500.0,6,0.0
HU-0034,Hungary,Sales,Mid,Hybrid,0.5,45285.0,7.94,8.32,3250.0,13,1.4230410354884548
HU-0035,Hungary,Product Management,Senior,Fully Remote,1.1,28947.0,6.25,5.17,6500.0,4,0.0
HU-0036,Hungary,Product Management,Junior,In-Office,2.5,27343.0,8.21,8.28,0.0,12,3.7142921443324624
HU-0037,Hungary,Sales,Junior,Fully Remote,1.3,37494.0,6.91,7.63,6500.0,8,0.0
HU-0038,Hungary,HR & Ops,Manager,Hybrid,15.0,32387.0,8.52,7.53,3250.0,16,1.83333609984019
HU-0039,Hungary,Sales,Lead,In-Office,2.0,47456.0,7.78,4.53,0.0,16,6.156446561663655
HU-0040,Hungary,Engineering,Mid,Fully Remote,7.1,44541.0,8.71,7.81,6500.0,15,0.0
HU-0041,Hungary,Product Management,Mid,Hybrid,7.9,31424.0,8.01,9.83,3250.0,3,2.448017584323108
HU-0042,Hungary,Sales,Mid,Hybrid,6.3,42297.0,8.33,6.76,3250.0,13,2.655740759012348
HU-0043,Hungary,Data & Analytics,Senior,Fully Remote,0.5,31183.0,6.91,5.69,6500.0,9,0.0
HU-0044,Hungary,Sales,Mid,Hybrid,10.3,31123.0,7.0,7.26,3250.0,15,2.3076093187686615
HU-0045,Hungary,Data & Analytics,Mid,Hybrid,0.5,39999.0,8.19,8.1,3250.0,14,2.3568533340174738
HU-0046,Hungary,HR & Ops,Junior,In-Office,0.5,45191.0,9.0,5.7,0.0,4,5.8864003448524205
HU-0047,Hungary,Data & Analytics,Junior,In-Office,1.9,31912.0,6.46,7.85,0.0,3,4.591033979980436
HU-0048,Hungary,Data & Analytics,Senior,Hybrid,0.8,32445.0,7.3,10.0,3250.0,16,1.152784434264079
HU-0049,Hungary,Product Management,Junior,Hybrid,0.7,37108.0,7.63,7.9,3250.0,9,2.6385420562871964
HU-0050,Hungary,Engineering,Mid,Hybrid,1.2,28742.0,8.42,6.91,3250.0,11,1.2832051512259768
HU-0051,Hungary,Engineering,Senior,Hybrid,1.0,45958.0,8.01,8.06,3250.0,8,2.721740247109344
HU-0052,Hungary,Sales,Senior,Fully Remote,4.0,28675.0,8.1,8.57,6500.0,15,0.0
HU-0053,Hungary,Sales,Mid,Hybrid,0.7,30568.0,9.97,7.64,3250.0,4,2.5364955552926327
HU-0054,Hungary,HR & Ops,Junior,In-Office,2.7,47371.0,6.43,7.23,0.0,13,7.688410510797351
HU-0055,Hungary,Engineering,Junior,Hybrid,15.0,36502.0,8.33,8.46,3250.0,6,2.5813190520912217
HU-0056,Hungary,Data & Analytics,Manager,Hybrid,2.0,48605.0,7.98,6.09,3250.0,8,1.0273553022092883
HU-0057,Hungary,Data & Analytics,Mid,Fully Remote,3.6,33465.0,7.02,7.49,6500.0,9,0.0
HU-0058,Hungary,Engineering,Lead,In-Office,12.2,52637.0,7.93,4.49,0.0,11,3.4237973663766095
HU-0059,Hungary,Engineering,Senior,Fully Remote,0.5,39310.0,6.68,5.81,6500.0,3,0.0
HU-0060,Hungary,Data & Analytics,Lead,Hybrid,1.9,29733.0,7.99,9.12,3250.0,11,2.2577211706890044
HU-0061,Hungary,Data & Analytics,Junior,Fully Remote,6.6,29625.0,5.43,8.11,6500.0,17,0.0
HU-0062,Hungary,HR & Ops,Junior,Fully Remote,9.4,24800.0,6.35,6.39,6500.0,14,0.0
HU-0063,Hungary,HR & Ops,Senior,Hybrid,3.2,25565.0,8.86,9.96,3250.0,4,2.6170265465208216
HU-0064,Hungary,Product Management,Lead,In-Office,0.5,30383.0,8.41,4.53,0.0,8,3.1831581992480964
HU-0065,Hungary,HR & Ops,Senior,Fully Remote,8.1,28059.0,7.31,6.49,6500.0,12,0.0
HU-0066,Hungary,Sales,Mid,Fully Remote,0.7,16954.0,6.46,7.21,6500.0,13,0.0
HU-0067,Hungary,Data & Analytics,Mid,Fully Remote,1.5,40891.0,7.99,2.59,6500.0,5,0.0
HU-0068,Hungary,Data & Analytics,Mid,Fully Remote,1.6,40427.0,8.48,6.56,6500.0,16,0.0
HU-0069,Hungary,Engineering,Senior,Fully Remote,2.1,37159.0,6.51,5.11,6500.0,8,0.0
HU-0070,Hungary,Data & Analytics,Mid,Hybrid,5.5,27055.0,5.85,5.75,3250.0,12,1.3655770667297993
HU-0071,Hungary,Data & Analytics,Junior,In-Office,5.7,46528.0,7.74,6.09,0.0,16,4.939494507282031
HU-0072,Hungary,HR & Ops,Manager,Fully Remote,4.5,33753.0,8.1,4.06,6500.0,14,0.0
HU-0073,Hungary,Sales,Senior,Hybrid,0.5,29167.0,8.3,6.19,3250.0,10,2.0749361290106103
HU-0074,Hungary,Product Management,Junior,Fully Remote,2.9,36628.0,8.88,4.1,6500.0,8,0.0
HU-0075,Hungary,HR & Ops,Mid,Fully Remote,4.8,36227.0,8.88,6.99,6500.0,16,0.0
HU-0076,Hungary,Engineering,Mid,Fully Remote,2.1,17481.0,6.63,6.96,6500.0,11,0.0
HU-0077,Hungary,Engineering,Senior,Hybrid,10.1,34783.0,7.84,6.88,3250.0,3,2.249117271834789
HU-0078,Hungary,Product Management,Lead,Fully Remote,6.1,35844.0,6.4,8.29,6500.0,5,0.0
HU-0079,Hungary,Engineering,Junior,Hybrid,3.6,32349.0,6.37,6.96,3250.0,14,2.024207710927598
HU-0080,Hungary,Engineering,Mid,Fully Remote,0.5,25750.0,5.84,6.77,6500.0,9,0.0
HU-0081,Hungary,Product Management,Senior,Fully Remote,3.7,25956.0,7.86,5.44,6500.0,7,0.0
HU-0082,Hungary,Data & Analytics,Junior,Fully Remote,8.5,38598.0,7.36,3.35,6500.0,5,0.0
HU-0083,Hungary,Engineering,Manager,In-Office,1.7,40331.0,8.27,6.28,0.0,7,5.91707717630062
HU-0084,Hungary,Data & Analytics,Mid,Hybrid,6.4,31864.0,10.0,6.99,3250.0,9,1.5714628571315625
HU-0085,Hungary,Engineering,Junior,In-Office,1.3,37676.0,7.8,9.06,0.0,10,7.3794286068347565
HU-0086,Hungary,HR & Ops,Mid,Fully Remote,3.0,31795.0,6.05,7.8,6500.0,13,0.0
HU-0087,Hungary,Sales,Mid,Fully Remote,3.7,29027.0,8.24,6.18,6500.0,10,0.0
HU-0088,Hungary,Data & Analytics,Lead,Fully Remote,4.0,36501.0,6.03,7.01,6500.0,9,0.0
HU-0089,Hungary,Sales,Mid,Fully Remote,7.5,26956.0,9.1,8.16,6500.0,12,0.0
HU-0090,Hungary,Data & Analytics,Lead,Hybrid,0.9,48256.0,5.23,8.18,3250.0,13,1.6448825416332726
HU-0091,Hungary,Sales,Senior,Fully Remote,1.1,24937.0,6.34,9.3,6500.0,8,0.0
HU-0092,Hungary,Product Management,Junior,Fully Remote,4.3,36987.0,7.75,5.62,6500.0,6,0.0
HU-0093,Hungary,Engineering,Lead,Hybrid,0.7,36052.0,9.01,8.86,3250.0,13,2.34445076109435
HU-0094,Hungary,Product Management,Mid,Hybrid,2.2,35430.0,6.79,6.77,3250.0,14,2.0145456888464808
HU-0095,Hungary,Sales,Senior,In-Office,0.5,45384.0,6.17,6.79,0.0,14,5.28033572485462
HU-0096,Hungary,Engineering,Junior,Fully Remote,0.5,16197.0,7.18,5.96,6500.0,16,0.0
HU-0097,Hungary,Data & Analytics,Mid,Hybrid,4.0,37882.0,9.89,7.19,3250.0,16,1.5843536067640898
HU-0098,Hungary,HR & Ops,Senior,Fully Remote,4.8,33086.0,5.15,7.12,6500.0,3,0.0
HU-0099,Hungary,Product Management,Senior,In-Office,0.5,39088.0,6.82,7.39,0.0,12,7.815573296924399
HU-0100,Hungary,Engineering,Mid,Hybrid,0.9,35383.0,7.91,7.49,3250.0,13,2.0419690850168015
HU-0101,Hungary,Sales,Senior,Hybrid,0.5,34475.0,6.64,3.67,3250.0,12,1.7539864707332697
HU-0102,Hungary,Data & Analytics,Mid,Fully Remote,2.0,26549.0,6.04,6.68,6500.0,5,0.0
HU-0103,Hungary,Data & Analytics,Junior,Hybrid,0.5,30288.0,7.32,9.61,3250.0,16,2.164401801514575
HU-0104,Hungary,Sales,Senior,Fully Remote,2.0,56921.0,7.35,6.67,6500.0,6,0.0
HU-0105,Hungary,Engineering,Mid,Hybrid,4.6,39152.0,7.37,9.65,3250.0,7,2.5168170601825657
HU-0106,Hungary,Engineering,Senior,In-Office,4.0,42368.0,8.96,6.32,0.0,7,7.670732075230562
HU-0107,Hungary,Product Management,Mid,In-Office,1.2,32537.0,7.91,4.14,0.0,17,3.7159875194012106
HU-0108,Hungary,Data & Analytics,Mid,Hybrid,3.9,29011.0,8.06,6.75,3250.0,7,1.0778674145787424
HU-0109,Hungary,Sales,Junior,In-Office,9.2,40435.0,8.43,5.66,0.0,17,5.957249657215124
HU-0110,Hungary,Data & Analytics,Senior,Fully Remote,1.5,21674.0,7.48,6.46,6500.0,11,0.0
HU-0111,Hungary,Data & Analytics,Manager,In-Office,1.4,30445.0,6.67,4.72,0.0,9,7.365031539777824
HU-0112,Hungary,Product Management,Senior,Hybrid,3.0,32518.0,7.28,7.39,3250.0,6,1.858685566741549
HU-0113,Hungary,Data & Analytics,Senior,Hybrid,1.0,41615.0,6.24,6.91,3250.0,7,1.5576751671552167
HU-0114,Hungary,Product Management,Mid,In-Office,3.7,37896.0,9.61,8.43,0.0,16,4.193644059555725
HU-0115,Hungary,Sales,Junior,In-Office,6.2,31690.0,8.32,4.68,0.0,10,4.722206530436825
HU-0116,Hungary,HR & Ops,Lead,Fully Remote,2.2,37583.0,3.93,7.17,6500.0,13,0.0
HU-0117,Hungary,Product Management,Junior,Hybrid,4.0,32878.0,9.2,8.02,3250.0,3,2.5742022650717473
HU-0118,Hungary,Sales,Junior,Fully Remote,3.7,42490.0,5.24,7.96,6500.0,16,0.0
HU-0119,Hungary,Engineering,Senior,In-Office,0.5,36653.0,7.82,5.95,0.0,11,6.232986419012352
HU-0120,Hungary,Data & Analytics,Mid,Hybrid,0.7,47155.0,4.96,7.73,3250.0,13,2.154798534266182
HU-0121,Hungary,Engineering,Manager,Fully Remote,7.8,33055.0,6.49,7.33,6500.0,6,0.0
HU-0122,Hungary,HR & Ops,Mid,Hybrid,9.8,43578.0,9.21,4.93,3250.0,12,2.927906850776574
HU-0123,Hungary,Product Management,Senior,Hybrid,5.3,35633.0,9.28,6.91,3250.0,7,2.0408175293651976
HU-0124,Hungary,HR & Ops,Lead,Hybrid,8.9,30119.0,7.97,7.35,3250.0,8,2.5307039878393076
HU-0125,Hungary,HR & Ops,Senior,Fully Remote,1.3,53211.0,7.94,6.93,6500.0,5,0.0
HU-0126,Hungary,Data & Analytics,Mid,Fully Remote,1.0,44168.0,5.3,6.91,6500.0,17,0.0
HU-0127,Hungary,Engineering,Junior,Hybrid,1.7,36640.0,8.25,8.06,3250.0,16,1.4004418715773321
HU-0128,Hungary,Data & Analytics,Mid,Fully Remote,0.5,40362.0,8.02,9.71,6500.0,7,0.0
HU-0129,Hungary,Data & Analytics,Senior,Hybrid,5.8,27426.0,10.0,6.51,3250.0,9,1.0191712802887891
HU-0130,Hungary,Engineering,Junior,Hybrid,14.5,27672.0,6.85,7.97,3250.0,5,1.0617942451426308
HU-0131,Hungary,Product Management,Mid,Fully Remote,6.1,42799.0,7.02,8.75,6500.0,7,0.0
HU-0132,Hungary,Product Management,Mid,Hybrid,2.8,35034.0,7.69,4.7,3250.0,7,2.106366984515459
HU-0133,Hungary,Engineering,Mid,Hybrid,1.2,33909.0,8.44,7.8,3250.0,14,2.820943252342568
HU-0134,Hungary,Data & Analytics,Junior,Hybrid,0.8,32984.0,8.66,4.88,3250.0,13,2.1969235164961325
HU-0135,Hungary,Data & Analytics,Junior,Fully Remote,1.6,36064.0,8.27,10.0,6500.0,17,0.0
HU-0136,Hungary,Sales,Mid,Hybrid,3.8,33220.0,8.79,8.18,3250.0,5,2.961835456357664
HU-0137,Hungary,Sales,Lead,Fully Remote,2.1,20775.0,5.22,7.38,6500.0,3,0.0
HU-0138,Hungary,Sales,Senior,Hybrid,9.5,44911.0,4.46,4.59,3250.0,12,1.2080345035902043
HU-0139,Hungary,Product Management,Junior,Fully Remote,6.7,34226.0,6.38,6.04,6500.0,10,0.0
HU-0140,Hungary,Data & Analytics,Junior,In-Office,0.5,47821.0,7.16,5.75,0.0,16,5.874853136983608
HU-0141,Hungary,Sales,Mid,Hybrid,0.5,22665.0,6.86,10.0,3250.0,5,2.08023341872564
HU-0142,Hungary,Data & Analytics,Mid,In-Office,3.9,22637.0,6.65,7.59,0.0,9,3.8199398597943524
HU-0143,Hungary,Product Management,Senior,Hybrid,0.9,33072.0,7.2,4.92,3250.0,12,1.8379873706204621
HU-0144,Hungary,Engineering,Junior,Fully Remote,5.5,41843.0,7.69,7.5,6500.0,16,0.0
HU-0145,Hungary,Data & Analytics,Mid,In-Office,3.1,26462.0,5.96,4.25,0.0,3,6.841824963463003
HU-0146,Hungary,HR & Ops,Lead,Fully Remote,0.9,26191.0,6.91,4.36,6500.0,16,0.0
HU-0147,Hungary,Data & Analytics,Junior,Fully Remote,2.3,37604.0,6.92,7.48,6500.0,3,0.0
HU-0148,Hungary,Engineering,Mid,Fully Remote,1.8,32810.0,7.67,7.92,6500.0,12,0.0
HU-0149,Hungary,Engineering,Lead,In-Office,7.2,38809.0,8.59,7.19,0.0,11,3.9484818242506416
HU-0150,Hungary,HR & Ops,Junior,Hybrid,0.5,32935.0,9.62,10.0,3250.0,6,2.2691410170684723
HU-0151,Hungary,Sales,Junior,Hybrid,7.9,37696.0,6.7,7.95,3250.0,10,1.5307023433507818
HU-0152,Hungary,Sales,Mid,Hybrid,3.7,44563.0,5.2,7.66,3250.0,9,1.4469975087092886
HU-0153,Hungary,Sales,Senior,Hybrid,4.7,26477.0,7.31,5.58,3250.0,7,2.6450720378269432
HU-0154,Hungary,Engineering,Junior,Hybrid,0.5,43294.0,5.69,8.69,3250.0,9,2.5409787170025924
HU-0155,Hungary,Data & Analytics,Lead,Fully Remote,3.5,23071.0,10.0,4.32,6500.0,5,0.0
HU-0156,Hungary,HR & Ops,Mid,In-Office,3.1,39265.0,6.15,9.53,0.0,15,7.401456315067151
HU-0157,Hungary,Product Management,Mid,Fully Remote,2.7,44935.0,7.68,8.11,6500.0,3,0.0
HU-0158,Hungary,Sales,Junior,Fully Remote,5.4,31332.0,8.12,10.0,6500.0,4,0.0
HU-0159,Hungary,Sales,Junior,Hybrid,2.8,39512.0,8.01,7.98,3250.0,3,2.264801790270393
HU-0160,Hungary,HR & Ops,Mid,Hybrid,6.8,31590.0,10.0,8.78,3250.0,6,1.6519580875376243
HU-0161,Hungary,HR & Ops,Mid,Hybrid,0.9,39098.0,7.36,6.98,3250.0,3,2.601247312825631
HU-0162,Hungary,Product Management,Junior,Fully Remote,5.7,19191.0,6.0,6.74,6500.0,12,0.0
HU-0163,Hungary,HR & Ops,Mid,Fully Remote,0.7,36135.0,5.94,5.22,6500.0,15,0.0
HU-0164,Hungary,Sales,Mid,Hybrid,5.9,37768.0,8.5,5.23,3250.0,3,1.3563928535762522
HU-0165,Hungary,Sales,Manager,Hybrid,9.9,44413.0,7.37,7.68,3250.0,10,2.10340950519047
HU-0166,Hungary,HR & Ops,Mid,Fully Remote,1.4,41477.0,5.94,6.73,6500.0,13,0.0
HU-0167,Hungary,HR & Ops,Senior,Hybrid,2.6,33871.0,8.13,5.79,3250.0,10,2.377732968851112
HU-0168,Hungary,HR & Ops,Mid,Fully Remote,3.8,36876.0,7.85,5.45,6500.0,15,0.0
HU-0169,Hungary,Data & Analytics,Mid,Fully Remote,0.5,24877.0,7.33,6.85,6500.0,12,0.0
HU-0170,Hungary,Product Management,Senior,Fully Remote,2.4,46509.0,8.08,5.16,6500.0,9,0.0
